Swimming at the 1988 Summer Olympics – Men's 200 metre breaststroke,36,4
Swimming at the 1960 Summer Olympics – Men's 200 metre breaststroke,22,4
Swimming at the 1956 Summer Olympics – Men's 1500 metre freestyle,20,704
Snowboarding at the 2010 Winter Olympics – Women's halfpipe,47,608
Gymnastics at the 1960 Summer Olympics – Women's balance beam,22,707
Athletics at the 2000 Summer Olympics – Women's javelin throw,42,229
Cross-country skiing at the 2010 Winter Olympics – Women's 4 x 5 kilometre relay,47,498
Swimming at the 2012 Summer Olympics – Men's 200 metre breaststroke,48,4
Taekwondo at the 2012 Summer Olympics – Women's 67 kg,48,720
Diving at the 2012 Summer Olympics – Women's 10 metre platform,48,305
Swimming at the 2012 Summer Olympics – Men's 4 x 200 metre freestyle relay,48,144
Sailing at the 2012 Summer Olympics – Women's sailboard,48,765
Athletics at the 1972 Summer Olympics - Women's 200 metres,27,716
Wrestling at the 1964 summer Olympics - Men's Freestyle Lightweight,24,37
Gymnastics at the 1980 Summer Olympics – Men's artistic individual all-around,32,584
Athletics at the 1908 Summer Olympics - Men's 3200 metre steeplechase,5,176
Wrestling at the 1928 Summer Olympics - Men's Freestyle Middleweight,11,371
Athletics at the 2000 Summer Olympics - Women's 400 metres hurdles,42,693
Cross Country Skiing at the 1994 Winter Olympics - Men's 15km Pursuit,39,457
Biathlon at the 1994 Winter Olympics - Women's 15km Individual,39,409
Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Featherweight,18,76
Weightlifting at the 1952 Summer Olympics - Men's Lightweight 60-67.5 kg,18,389
Speed Skating at the 2002 Winter Olympics - Men's 1500m,43,359
Weightlifting at the 1980 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,32,739
Nordic Combined at the 1980 Winter Olympics - Individual,31,136
Gymnastics at the 1988 Summer Olympics – Women's rhythmic individual all-around,36,696
Modern pentathlon at the 1996 Summer Olympics -  Men's Individual,40,398
Alpine Skiing at the 1976 Winter Olympics - Women's Giant Slalom,29,396
Alpine Skiing at the 1968 Winter Olympics - Women's Downhill,25,497
Athletics at the 1976 Summer Olympics - Men's Shot Put,30,660
Alpine skiing at the 2010 Winter Olympics – Men's slalom,47,746
Cross Country Skiing at the 1988 Winter Olympics -Women's 10km,35,67
Shooting at the 1976 Summer Olympics - Skeet,30,164
Alpine Skiing at the 2006 Winter Olympics - Men's Slalom,45,746
Speed Skating at the 2006 Winter Olympics - Women's 1500m,45,192
Speed Skating at the 2006 Winter Olympics - Women's 1500m,45,279
Alpine Skiing at the 1988 Winter Olympics - Women's Giant Slalom,35,396
Equestrian at the 1992 Summer Olympics - Jumping; Individual,37,210
Modern Pentathlon  at the 1952 Summer Olympics - Men's Individual,18,398
Alpine skiing at the 2010 Winter Olympics – Men's Super-G,47,736
Swimming at the 1952 Summer Olympics - Men's 400 metre freestyle,18,6
Speed Skating at the 1976 Winter Olympics - Men's 1500m,29,359
Swimming at the 1948 Summer Olympics - Women's 200 metre breaststroke,16,95
Speed Skating at the 1994 Winter Olympics - Women's 5000m,39,101
Ski jumping at the 2006 Winter Olympics - Large Hill,45,615
Canoeing at the 1992 Summer Olympics - Men's K-2 500 metres,37,772
Speed Skating at the 1932 Winter Olympics - Men's 10000m,12,737
Speed Skating at the 1952 Winter Olympics - Men's 10000m,19,737
Wrestling at the 2008 Summer Olympics - Men's Greco-Roman Middleweight,46,788
Athletics at the 1980 Summer Olympics - Women's high jump,32,231
Cycling at the 2000 Summer Olympics - Women's individual road race,42,280
Taekwondo at the 2008 Summer Olympics - Women's 67 kg,46,720
Shooting at the 1996 Summer Olympics - Men's skeet,40,94
Athletics at the 1908 Summer Olympics - Men's hammer throw,5,637
Athletics at the 1960 Summer Olympics - Men's high jump,22,166
Gymnastics at the 1896 Summer Olympics - Men's rope climbing,1,400
Cycling at the 1924 Summer Olympics – Men's tandem,8,436
Athletics at the 1960 Summer Olympics - Women's javelin throw,22,229
Rowing at the 1992 Summer Olympics – Men's Single sculls,37,2
Shooting at the 1896 Summer Olympics - Men's 200m military rifle,1,162
Athletics at the 1908 Summer Olympics - Men's javelin throw,5,603
Shooting at the 1960 Summer Olympics – Men's 50 metre rifle prone,22,52
Swimming at the 1992 Summer Olympics - Men's 100 metre freestyle,37,698
Athletics at the 1952 Summer Olympics – Men's shot put,18,660
Athletics at the 1908 Summer Olympics - Men's 3500 metre walk,5,679
Diving at the 1908 Summer Olympics - Men's 3 metre springboard,5,710
Swimming at the 1992 Summer Olympics - Men's 400 metre individual medley,37,46
Canoeing at the 1996 Summer Olympics - Men's K-1 1000 metres,40,282
Cross-Country Skiing at the 2006 Winter Olympics - Men's Sprint; Individual,45,42
Athletics at the 1964 Summer Olympics - Men's triple jump,24,641
Gymnastics at the 1976 Summer Olympics – Men's Vault,30,654
Fencing at the 1924 Summer Olympics – Women's Foil; Individual,8,65
Gymnastics at the 1988 Summer Olympics – Men's parallel bars,36,666
Athletics at the 1968 Summer Olympics - Women's 400 metres,26,563
Rowing at the 1980 Summer Olympics - Men's Single Sculls,32,2
Weightlifting at the 1972 Summer Olympics - Men's Heavyweight 90-110 kg,27,187
Wrestling at the 1956 Summer Olympics - Men's Greco-Roman Featherweight,20,76
Boxing at the 2008 Summer Olympics - Light flyweight,46,762
Alpine skiing at the 1948 Winter Olympics - Women's slalom,17,733
Cross-country skiing at the 1924 Winter Olympics - Men's 50 km,9,180
Canoeing at the 1988 Summer Olympics - Men's K-1 1000 metres,36,282
Shooting at the 1988 Summer Olympics - Men's 25 metre rapid fire pistol,36,509
Wrestling at the 1976 Summer Olympics - Men's freestyle Light Flyweight,30,558
Athletics at the 2008 Summer Olympics - Men's high jump,46,166
Equestrian at the 2008 Summer Olympics - Dressage; Individual,46,232
Swimming at the 2004 Summer Olympics - Men's 200 metre backstroke,44,319
Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Lightweight,42,84
Equestrian at the 2008 Summer Olympics - Team eventing,46,260
Swimming at the 2008 Summer Olympics - Men's 100 metre backstroke,46,47
Weightlifting at the 2008 Summer Olympics – Women's 58 kg,46,126
Boxing at the 1928 Summer Olympics - Men's flyweight,11,163
Boxing at the 1920 Summer Olympics - Bantamweight,7,216
Athletics at the 1904 Summer Olympics - Men's 110 metre hurdles,3,38
Cycling at the 1920 Summer Olympics - Men's 50 kilometres,7,632
Diving at the 1976 Summer Olympics - Women's 10 metre platform,30,305
Handball at the 1996 Summer Olympics - Women's tournament,40,252
Swimming at the 1936 Summer Olympics - Women's 400 metre freestyle,14,649
Shooting at the 1992 Summer Olympics - Men's 10 metre running target,37,325
Swimming at the 2004 Summer Olympics - Women's 800 metre freestyle,44,656
Swimming at the 2008 Summer Olympics - Men's 4 x 100 metre freestyle relay,46,756
Swimming at the 2004 Summer Olympics - Women's 4 x 100 metre freestyle relay,44,338
Swimming at the 1928 Summer Olympics - Women's 400 metre freestyle,11,649
Athletics at the 2008 Summer Olympics - Women's Long Jump,46,128
Boxing at the 1932 Summer Olympics - Men's featherweight,13,672
Ice hockey at the 1948 Winter Olympics,17,269
Athletics at the 2004 Summer Olympics - Men's 20 km Walk,44,648
Handball at the 2004 Summer Olympics - Women's handball,44,252
Boxing at the 1920 Summer Olympics - Men's middleweight,7,468
Cycling at the 1992 Summer Olympics - Women's individual road race,37,280
Volleyball at the 1992 Summer Olympics - Men's volleyball,37,388
Athletics at the 1980 Summer Olympics - Men's 100 metres,32,312
Boxing at the 1904 Summer Olympics - Welterweight,3,724
Volleyball at the 1996 Summer Olympics - Men's beach volleyball,40,123
Judo at the 2004 Summer Olympics - Women's 78 kg,44,39
Athletics at the 1988 Summer Olympics - Men's hammer throw,36,637
Athletics at the 1912 Summer Olympics - Men's standing long jump,6,110
Athletics at the 1912 Summer Olympics - Men's discus throw,6,60
Diving at the 1972 Summer Olympics - Men's 10 metre platform,27,719
Athletics at the 1904 Summer Olympics - Men's standing triple jump,3,307
Athletics at the 1988 Summer Olympics - Men's 20 km walk,36,648
Croquet at the 1900 Summer Olympics - Singles; two balls,2,156
Athletics at the 1996 Summer Olympics - Men's 400 metre hurdles,40,646
Swimming at the 2000 Summer Olympics - Men's 100 metre backstroke,42,47
Athletics at the 1920 Summer Olympics - Men's 5000 metres,7,505
Cycling at the 1904 Summer Olympics - 5 miles,3,671
Boxing at the 2008 Summer Olympics - Light heavyweight,46,440
Triathlon at the 2008 Summer Olympics - Women's Triathlon,46,638
Wrestling at the 2000 Summer Olympics - Men's freestyle Bantamweight,42,431
Swimming at the 2008 Summer Olympics - Women's 200 metre freestyle,46,309
Athletics at the 1984 Summer Olympics - Men's High Jump,33,166
Boxing at the 1932 Summer Olympics - Men's heavyweight,13,407
Judo at the 2008 Summer Olympics – Men's Middleweight (90 kg),46,228
Athletics at the 2008 Summer Olympics - Men's 5000 metres,46,505
Shooting at the 1900 Summer Olympics - Military rifle; standing,2,184
Rowing at the 2008 Summer Olympics - Women's single sculls,46,124
Athletics at the 2008 Summer Olympics - Women's high jump,46,231
Gymnastics at the 2008 Summer Olympics - Men's rings,46,58
Cross-Country Skiing at the 1924 Winter Olympics - Men's 18 km,9,544
Shooting at the 1936 Summer Olympics - Men's 50 metre rifle; prone,14,52
Alpine skiing at the 1948 Winter Olympics - Men's slalom,17,746
Cycling at the 2008 Summer Olympics - Women's cross-country,46,336
Shooting at the 1908 Summer Olympics - Men's individual pistol,5,597
Athletics at the 1948 Summer Olympics – Men's 400 metre hurdles,16,646
Athletics at the 1948 Summer Olympics – Women's 200 metres,16,716
Boxing at the 1968 Summer Olympics - Light Welterweight,26,171
Judo at the 1992 Summer Olympics - Men's Half Heavyweight (95kg),37,185
Alpine Skiing at the 1992 Winter Olympics - Women's Giant Slalom,38,396
Equestrian at the 1948 Summer Olympics - Dressage; Individual,16,232
Shooting at the 2004 Summer Olympics - Women's 10 metre air rifle,44,330
Weightlifting at the 1948 Summer Olympics - Men's Featherweight 56-60 kg,16,575
Alpine Skiing at the 1992 Winter Olympics - Women's Downhill,38,497
Weightlifting at the 1976 Summer Olympics - Men's Middle Heavyweight  82.5-90 kg,30,479
Boxing at the 1992 Summer Olympics - Middleweight,37,288
Athletics at the 1948 Summer Olympics - Men's 50 km Walk,16,170
Athletics at the 1960 Summer Olympics - Men's 400 metres,22,665
Fencing at the 1928 Summer Olympics - Men's Sabre; Individual,11,148
Boxing at the 1972 Summer Olympics - Lightweight,27,97
Gymnastics at the 1988 Summer Olympics – Men's horizontal bar,36,701
Athletics at the 2000 Summer Olympics – Men's high jump,42,166
Gymnastics at the 1936 Summer Olympics - Men's artistic individual all-around,14,584
Weightlifting at the 1956 Summer Olympics - Men's Bantamweight -56 kg,20,647
Gymnastics at the 2000 Summer Olympics – Men's artistic individual all-around,42,584
Swimming at the 2000 Summer Olympics - Men's 200 metre butterfly,42,685
Athletics at the 1904 Summer Olympics - Men's 1500 metres,3,311
Athletics at the 1988 Summer Olympics - Men's discus throw,36,60
Cycling at the 1972 Summer Olympics - Men's 1000m Time Trial,27,520
Swimming at the 1996 Summer Olympics - Women's 800 metre freestyle,40,656
Judo at the 1992 Summer Olympics - Women's 56 kg,37,296
Athletics at the 1976 Summer Olympics - Men's 400 metre hurdles,30,646
Gymnastics at the 1968 Summer Olympics – Men's pommel horse,26,306
Judo at the 1996 Summer Olympics - Men's Half Middleweight (78kg),40,27
Alpine Skiing at the 1994 Winter Olympics - Women's Super-G,39,54
Alpine Skiing at the 1968 Winter Olympics - Men's Slalom,25,746
Cross-Country Skiing at the 1994 Winter Olympics - Men's 50km,39,180
Wrestling at the 1932 Summer Olympics - Men's Freestyle Middleweight,13,371
Nordic Combined at the 1988 Winter Olympics - Individual,35,136
Athletics at the 1976 Summer Olympics - Men's 3000 metre Steeplechase,30,510
Athletics at the 2000 Summer Olympics – Women's discus throw,42,196
Swimming at the 1972 Summer Olympics - Men's 4 x 200 metre freestyle relay,27,144
Ski jumping at the 2010 Winter Olympics – Large hill individual,47,385
Gymnastics at the 1956 Summer Olympics – Women's vault,20,150
Swimming at the 1968 Summer Olympics – Men's 4 x 200 metre freestyle relay,26,144
Cross-country skiing at the 2010 Winter Olympics – Men's 30 kilometre pursuit,47,413
Rowing at the 2012 Summer Olympics – Women's eight,48,789
Canoeing at the 2004 Summer Olympics - Men's slalom C-1,44,416
Swimming at the 2012 Summer Olympics – Men's marathon 10 kilometre,48,680
Athletics at the 1952 Summer Olympics – Men's 10;000 metres,18,251
Boxing at the 1988 Summer Olympics - Light Middleweight,36,131
Equestrian at the 1996 Summer Olympics - Dressage; Individual,40,232
Athletics at the 1956 Summer Olympics - Men's Decathlon,20,684
Athletics at the 1952 Summer Olympics - Women's Long Jump,18,128
Ski Jumping at the 1972 Winter Olympics - Large Hill,28,615
Equestrian at the 1972 Summer Olympics - Individual Eventing,27,71
Judo at the 1972 Summer Olympics - Men's Lightweight (63kg),27,581
Sailing at the 1948 Summer Olympics - Firefly Class,16,757
Wrestling at the 1960 Summer Olympics - Men's Greco-Roman Featherweight,22,76
Athletics at the 1960 Summer Olympics - Women's 80m Hurdles,22,453
Wrestling at the 1968 Summer Olympics - Men's Freestyle Welterweight,26,393
Athletics at the 1968 Summer Olympics - Women's Pentathlon,26,658
Weightlifting at the 1952 Summer Olympics - Men's Middle Heavyweight  82.5-90 kg,18,479
Wrestling at the 1948 Summer Olympics - Greco-Roman Middleweight,16,673
Golf at the 1900 Summer Olympics – Women's individual,2,115
Swimming at the 1932 Summer Olympics - Men's 200 metre breaststroke,13,4
Cross-Country Skiing at the 2006 Winter Olympics – Women's 15km Pursuit  (7.5+7.5),45,87
Athletics at the 1980 Summer Olympics - Men's 5000 metres,32,505
Diving at the 1988 Summer Olympics - Women's 10 metre platform,36,305
Cycling at the 2000 Summer Olympics - Men's Madison,42,691
Diving at the 1996 Summer Olympics - Women's 10 metre platform,40,305
Swimming at the 1984 Summer Olympics - Women's 800 metre freestyle,33,656
Cycling at the 1904 Summer Olympics - 25 miles,3,287
Diving at the 1980 Summer Olympics - Women's 10 metre platform,32,305
Athletics at the 1996 Summer Olympics - Women's 5000 metres,40,256
Gymnastics at the 1964 Summer Olympics - Men's Vault,24,654
Archery at the 1900 Summer Olympics - Au Chapelet 33 metres,2,533
Swimming at the 1996 Summer Olympics - Men's 100 metre butterfly,40,652
Athletics at the 1960 Summer Olympics – Men's javelin throw,22,603
Athletics at the 1960 Summer Olympics - Men's triple jump,22,641
Swimming at the 1992 Summer Olympics - Men's 100 metre butterfly,37,652
Speed skating at the 2002 Winter Olympics – Men's 5000 metres,43,583
Weightlifting at the 1896 Summer Olympics - Men's two hand lift,1,155
Boxing at the 1964 Summer Olympics - Bantamweight,24,326
Athletics at the 1932 Summer Olympics - Men's pole vault,13,587
Athletics at the 1896 Summer Olympics - Men's 800 metres,1,414
Athletics at the 1948 Summer Olympics – Women's 100 metres,16,507
Alpine skiing at the 2002 Winter Olympics – Men's combined,43,394
Boxing at the 2004 Summer Olympics - Bantamweight,44,326
Swimming at the 1992 Summer Olympics - Men's 200 metre individual medley,37,760
Swimming at the 1908 Summer Olympics - Men's 100 metre freestyle,5,698
Boxing at the 1996 Summer Olympics – Bantamweight,40,326
Cycling at the 1928 Summer Olympics -  Men's Individual Time Trial,11,25
Cross-country skiing at the 2010 Winter Olympics – Women's 10 kilometre freestyle,47,67
Shooting at the 1908 Summer Olympics - Men's 1000 yd free rifle,5,365
Athletics at the 1964 Summer Olympics - Men's 50 km walk,24,170
Judo at the 2004 Summer Olympics - Men's 100 kg,44,340
Athletics at the 1996 Summer Olympics - Women's 800 metres,40,169
Cycling at the 1952 Summer Olympics - Men's individual road race,18,149
Athletics at the 1988 Summer Olympics - Women's Long Jump,36,128
Athletics at the 1904 Summer Olympics - Men's triathlon,3,785
Athletics at the 1996 Summer Olympics - Women's shot put,40,554
Swimming at the 1996 Summer Olympics - Men's 100 metre breaststroke,40,142
Swimming at the 2004 Summer Olympics - Men's 400 metre individual medley,44,46
Swimming at the 1920 Summer Olympics - Women's 100 metre freestyle,7,51
Speed skating at the 2006 Winter Olympics - Men's team pursuit,45,246
