teamID,iocCode,name,rank,team,eventID,gameID,disciplineID
8056,KOR,Speed skating at the 2010 Winter Olympics – Men's 1000 metres,2,Tae-Bum Mo,2446,47,606
8057,USA,Athletics at the 1948 Summer Olympics – Men's 800 metres,1,Mal Whitfield,2324,16,414
8058,URS,Wrestling at the 1956 Summer Olympics - Freestyle Welterweight,3,Vakhtang Balavadze,2399,20,289
8059,TUR,Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Featherweight,1,Mehmet Oktav,2327,16,76
8060,USA,Athletics at the 1936 Summer Olympics – Men's 200 metres,2,Mack Robinson,2464,14,157
8061,USA,Shooting at the 1912 Summer Olympics - Men's 50 metre pistol,2,Peter Dolfen,2323,6,403
8062,HUN,Swimming at the 1980 Summer Olympics - Men's 200 metre breaststroke,2,Alban Vermes,2612,32,4
8063,URS,Cross-Country Skiing at the 1980 Winter Olympics - Men's 30km,1,Nikolay Zimyatov,2572,31,593
8064,URS,Cross-Country Skiing at the 1980 Winter Olympics - Men's 30km,2,Vasily Rochev,2572,31,593
8065,AUS,Cycling at the 1952 Summer Olympics - Men's 1000 m Time Trial,1,Russell Mockridge,2507,18,520
8066,ITA,Fencing at the 1952 Summer Olympics - Men's Foil; Individual,3,Manlio di Rosa,2556,18,96
8067,DEN,Boxing at the 1948 Summer Olympics - Lightweight,3,Svend Wad,2593,16,20
8068,USA,Boxing at the 1996 Summer Olympics - Light Heavyweight,3,Antonio Tarver,2422,40,440
8069,BEL,Speed Skating at the 1998 Winter Olympics - Men's 5000m,3,Bart Veldkamp,2568,41,583
8070,FIN,Ski Jumping at the 1988 Winter Olympics - Large Hill,1,Matti Nykänen,2592,35,615
8071,USA,Athletics at the 1904 Summer Olympics - Men's standing long jump,1,Ray Ewry,2356,3,110
8072,FIN,Ski Jumping at the 1984 Winter Olympics - Large Hill,1,Matti Nykänen,2397,34,615
8073,URS,Equestrian at the 1972 Summer Olympics - Dressage; Individual,2,Yelena Petushkova,2484,27,232
8074,BUL,Boxing at the 2004 Summer Olympics - Light Welterweight,3,Boris Georgiev,2617,44,657
8075,GDR,Shooting at the 1972 Summer Olympics - Men's 50 metre rifle; three positions,3,Werner Lippoldt,2631,27,697
8076,RUS,Snowboarding at the 2010 Winter Olympics – Women's parallel giant slalom,2,Ekaterina  Ilyukhina,2636,47,239
8077,URS,Gymnastics at the 1976 Summer Olympics – Women's artistic individual all-around,3,Lyudmila Turischeva,2533,30,337
8078,UTA,Fencing at the 1992 Summer Olympics - Men's Foil; Individual,2,Sergei Golubitsky,2393,37,96
8079,FIN,Athletics at the 1968 Summer Olympics - Men's Javelin Throw,2,Jorma Kinnunen,2485,26,603
8080,JAM,Athletics at the 1996 Summer Olympics - Men's long jump,2,James Beckford,2357,40,761
8081,NOR,Speed Skating at the 1998 Winter Olympics - Men's 1500m,1,Ådne Søndrål,2402,41,359
8082,KSA,Equestrian at the 2012 Summer Olympics - Team jumping,3,Ramzy Al Duhami;Abdullah Waleed Sharbatly;Abdullah Al Saud;Kamal Bahamdan,2538,48,304
8083,NED,Judo at the 1964 Summer Olympics - Open Category,1,Anton Geesink,2381,24,201
8084,BEL,Cycling at the 1964 Summer Olympics - Men's 1000m Time Trial,1,Patrick Sercu,2317,24,520
8085,KUW,Shooting at the 2000 Summer Olympics - Men's Double Trap,3,Fehaid Al Deehani,2523,42,127
8086,HUN,Athletics at the 1960 Summer Olympics - Men's 1500 metres,3,István Rózsavölgyi,2376,22,311
8087,ETH,Athletics at the 2008 Summer Olympics - Women's 5000 metres,3,Meseret Defar,2619,46,256
8088,AUS,Cycling at the 2004 Summer Olympics - Men's Madison,1,Stuart O'Grady;Graeme Brown,2600,44,691
8089,RSA,Cycling at the 1952 Summer Olympics - Men's 1000 m Time Trial,3,Raymond Leonard Robinson,2507,18,520
8090,SWE,Equestrian at the 1932 Summer Olympics - Individual Eventing,3,Clarence von Rosen; Jr.,2563,13,71
8091,GBR,Shooting at the 1908 Summer Olympics - Trap,3,Alexander Maunder,2526,5,22
8092,WGE,Athletics at the 1976 Summer Olympics - Women's 100 metres,1,Annegret Richter,2557,30,507
8093,RSA,Cycling at the 1956 Summer Olympics - Men's 1000m Time Trial,3,Alfred Swift,2321,20,520
8094,GBR,Cycling at the 1992 Summer Olympics - Men's Individual Pursuit,1,Chris Boardman,2595,37,190
8095,ITA,Athletics at the 1948 Summer Olympics – Women's discus throw,2,Edera Gentile,2335,16,196
8096,FIN,Athletics at the 1928 Summer Olympics - Men's 10000 metres,1,Paavo Nurmi,2630,11,251
8097,AUS,Wrestling at the 1948 Summer Olympics - Men's Freestyle Heavyweight,3,Joseph Armstrong,2537,16,619
8098,ITA,Fencing at the 1956 Summer Olympics - Men's Foil; Individual,2,Giancarlo Bergamini,2560,20,96
8099,USA,Gymnastics at the 1984 Summer Olympics – Women's balance beam,3,Kathy Johnson,2418,33,707
8100,SRB,Water polo at the 2012 Summer Olympics – Men's tournament,3,Milan Aleksi?;Živko Goci?;Aleksa Šaponji?;Gojko Pijetlovi?;Stefan Mitrovi?;Vanja Udovi?i?;Slobodan Niki?;Duško Pijetlovi?;Slobodan Soro;Andrija Prlainovi?;Filip Filipovi?;Dusan Mandic;Nikola Ra?en,2429,48,386
8101,JPN,Swimming at the 1932 Summer Olympics - Men's 400 metre freestyle,3,Tsutomu Oyokota,2478,13,6
8102,BEL,Boxing at the 1948 Summer Olympics - Lightweight,2,Joseph Vissers,2593,16,20
8103,JPN,Swimming at the 1956 Summer Olympics – Men's 200 metre butterfly,2,Takashi Ishimoto,2407,20,685
8104,GBR,Athletics at the 1992 Summer Olympics - Women's 400 metres hurdles,1,Sally Gunnell,2377,37,693
8105,USA,Diving at the 1948 Summer Olympics - Men's 10 metre platform,1,Sammy Lee,2314,16,719
8106,POL,Sailing at the 1996 Summer Olympics - Finn Class,1,Mateusz Kusznierewicz,2597,40,551
8107,BUL,Cross-Country Skiing at the 1980 Winter Olympics - Men's 30km,3,Ivan Lebanov,2572,31,593
8108,AUT,Luge at the 1992 Winter Olympics - Women's Singles,1,Doris Neuner,2558,38,61
8109,AUT,Luge at the 1992 Winter Olympics - Women's Singles,1,Doris Neuner,2559,38,191
8110,USA,Wrestling at the 1904 Summer Olympics - Men's freestyle flyweight,2,Gustav Bauer,2460,3,504
8111,NED,Speed Skating at the 1988 Winter Olympics - Men's 500m,2,Jan Ykema,2345,35,219
8112,NED,Speed Skating at the 1988 Winter Olympics - Men's 500m,2,Jan Ykema,2346,35,769
8113,USA,Alpine Skiing at the 1984 Winter Olympics - Women's Giant Slalom,1,Debbie Armstrong,2354,34,396
8114,BRA,Volleyball at the 2012 Summer Olympics – Women's volleyball,1,Fernanda Ferreira;Tandara Caixeta;Paula Pequeno;Thaisa Menezes;Dani Lins;Natalia Pereira;Fabiana de Oliveira;Sheilla Castro;Adenizia da Silva;Fernanda Rodrigues;Fabiana Claudino;Jaqueline Carvalho,2389,48,103
8115,GER,Biathlon at the 2006 Winter Olympics – Men's mass start,1,Michael Greis,2529,45,362
8116,NOR,Cross-country skiing at the 2010 Winter Olympics – Men's sprint,3,Petter Northug,2455,47,42
8117,SWE,Shooting at the 1988 Summer Olympics - Men's 50 metre pistol,2,Ragnar Skanåker,2622,36,403
8118,USA,Diving at the 1948 Summer Olympics - Women's 10 metre platform,1,Victoria Manalo Draves,2358,16,305
8119,HUN,Fencing at the 1964 Summer Olympics - Women's Foil; Individual,1,Ildiko Uslaky-Rejtoe,2382,24,65
8120,POL,Cross-country skiing at the 2010 Winter Olympics – Women's sprint,2,Justyna Kowalczyk,2408,47,529
8121,RUS,Shooting at the 2012 Summer Olympics - Men's Double Trap,3,Vasily Mosin,2344,48,127
8122,NOR,Handball at the 2012 Summer Olympics – Women's tournament,1,Camilla Herrem;Heidi Løke;Linn Jørum Sulland;Karoline Dyhre Breivang;Kristine Lunde;Tonje Nøstvold;Ida Alstad;Marit Malm Frafjord;Kari Aalvik Grimsbø;Linn-Kristin Riegelhuth;Katrine Lunde Haraldsen;Gøril Snorroeggen;Kari Mette Johansen;Amanda Kurtovi?,2364,48,252
8123,RUS,Wrestling at the 2012 Summer Olympics – Men's freestyle 120 kg,3,Bilyal Makhov,2392,48,779
8124,UKR,Judo at the 2008 Summer Olympics - Men's Half Middleweight  (81 kg),3,Roman Gontiuk,2626,46,64
8125,ITA,Diving at the 1976 Summer Olympics - Men's 10 metre platform,1,Klaus Dibiasi,2319,30,719
8126,URS,Gymnastics at the 1976 Summer Olympics – Women's artistic individual all-around,2,Nellie Kim,2533,30,337
8127,HUN,Weightlifting at the 1968 Summer Olympics - Men's Bantamweight -56 kg,2,Imre Földi,2419,26,647
8128,ITA,Weightlifting at the 1960 Summer Olympics - Men's Featherweight 56-60 kg,3,Sebastiano Mannironi,2329,22,575
8129,CUB,Boxing at the 1980 Summer Olympics - Light Welterweight,3,José Aguilar,2330,32,171
8130,URS,Athletics at the 1980 Summer Olympics - Men's decathlon,3,Sergei Zhelanov,2480,32,684
8131,UKR,Gymnastics at the 2012 Summer Olympics – Men's vault,3,Igor Radivilov,2391,48,654
8132,NOR,Athletics at the 2000 Summer Olympics – Women's 20 km walk,2,Kjersti Plaetzer,2578,42,352
8133,LTU,Athletics at the 2000 Summer Olympics – Men's discus throw,1,Virgilijus Alekna,2504,42,60
8134,RUS,Shooting at the 2000 Summer Olympics - Women's 50 metre rifle; three positions,3,Maria Feklistova,2517,42,428
8135,WGE,Athletics at the 1976 Summer Olympics - Women's 100 metres,3,Inge Helten,2557,30,507
8136,USA,Wrestling at the 1960 Summer Olympics - Men's Freestyle Bantamweight,1,Terrence McCann,2599,22,532
8137,USA,Cycling at the 1904 Summer Olympics - 2 miles,2,Oscar Goerke,2359,3,215
8138,GER,Speed Skating at the 1960 Winter Olympics - Women's 1000m,2,Helga Haase,2489,21,300
8139,GER,Speed Skating at the 1960 Winter Olympics - Women's 1000m,2,Helga Haase,2490,21,778
8140,ITA,Athletics at the 2004 Summer Olympics - Men's Pole Vault,3,Giuseppe Gibilisco,2522,44,587
8141,USA,Speed skating at the 2010 Winter Olympics – Men's 1000 metres,1,Shani Davis,2445,47,292
8142,USA,Speed skating at the 2010 Winter Olympics – Men's 1000 metres,1,Shani Davis,2446,47,606
8143,AUS,Diving at the 2000 Summer Olympics - Women's synchronized 10 metre platform,3,Rebecca Gilmore;Loudy Tourky,2589,42,747
8144,POL,Boxing at the 1968 Summer Olympics - Lightweight,2,Józef Grudzie?,2634,26,97
8145,HUN,Swimming at the 1900 Summer Olympics - Men's 200 metre freestyle,2,Zoltán Halmay,2582,2,236
8146,USA,Swimming at the 1976 Summer Olympics - Men's 100 metre freestyle,1,Jim Montgomery,2616,30,698
8147,CAN,Wrestling at the 1908 Summer Olympics - Men's freestyle bantamweight,3,Aubert Coté,2528,5,381
8148,GBR,Shooting at the 1912 Summer Olympics - Men's 50 metre pistol,3,Charles Stewart,2323,6,403
8149,URS,Gymnastics at the 1960 Summer Olympics - Women's artistic individual all-around,1,Larissa Latynina,2564,22,337
8150,ESP,Sailing at the 1992 Summer Olympics - Women's Europe,2,Natalia Via Dufresne,2348,37,450
8151,USA,Swimming at the 1904 Summer Olympics - Men's 50 yard freestyle,2,Scott Leary,2605,3,108
8152,NED,Sailing at the 1996 Summer Olympics - Finn Class,3,Roy Heiner,2597,40,551
8153,USA,Speed Skating at the 1932 Winter Olympics - Men's 5000m,2,Eddie Murphy,2521,12,583
8154,CAN,Rowing at the 1984 Summer Olympics - Men's Single Sculls,3,Robert Mills,2632,33,2
8155,SUI,Rowing at the 1924 Summer Olympics – Men's single sculls,3,Josef Schneider,2423,8,2
8156,FIN,Athletics at the 1924 Summer Olympics – Men's 400 metre hurdles,2,Erik Wilén,2437,8,646
8157,USA,Swimming at the 1992 Summer Olympics - Men's 200 metre butterfly,1,Melvin Stewart,2387,37,685
8158,FIN,Athletics at the 1920 Summer Olympics - Men's shot put,1,Ville Pörhölä,2318,7,660
8159,CHN,Diving at the 2000 Summer Olympics - Women's synchronized 10 metre platform,1,Xue Sang;Na Li,2589,42,747
8160,RUS,Canoeing at the 2000 Summer Olympics - Men's C-1 500 metres,2,Maxim Opalev,2479,42,744
8161,RUS,Gymnastics at the 2012 Summer Olympics – Women's vault,3,Maria Paseka,2362,48,150
8162,NOR,Cycling at the 1984 Summer Olympics - Men's individual road race,3,Dag Otto Lauritzen,2316,33,149
8163,KOR,Volleyball at the 1996 Summer Olympics - Women's volleyball,,Chang So-Yun;Lee Soo-Jung;Chang Yoon-Hee;Eoh Yeon-Soon;Hong Ji-Yeon;Yoo Yin-Kyung;Park Soo-Jeong;Chung Sun-Hye;Choi Kwang-Hee;Lee In-Sook;Kim Nam-Soon;Kang Hye-Mi,2604,40,103
8164,USA,Athletics at the 1984 Summer Olympics - Women's 200 metres,1,Valerie Brisco-Hooks,2624,33,716
8165,MNE,Handball at the 2012 Summer Olympics – Women's tournament,2,Marina Vuk?evi?;Majda Mehmedovi?;Ana Radovi?;Marija Jovanovi?;Radmila Miljani?;Ana ?oki?;Katarina Bulatovi?;An?ela Bulatovi?;Sonja Barjaktarovi?;Bojana Popovi?;Milena Kneževi?;Suzana Lazovi?;Jovanka Radi?evi?;Maja Savi?,2364,48,252
8166,CHN,Diving at the 1992 Summer Olympics - Women's 10 metre platform,1,Fu Mingxia,2441,37,305
8167,GDR,Swimming at the 1976 Summer Olympics - Women's 100 metre freestyle,1,Kornelia Ender,2375,30,51
8168,RUS,Biathlon at the 2002 Winter Olympics - Men's 20 km Individual,3,Viktor Maigourov,2486,43,295
8169,HUN,Athletics at the 1968 Summer Olympics - Men's Javelin Throw,3,Gergely Kulcsár,2485,26,603
8170,GER,Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Heavyweight,3,Georg Gehring,2531,11,346
8171,URS,Speed Skating at the 1964 Winter Olympics -Women's 1000m,2,Irina Egorova,2411,23,300
8172,URS,Speed Skating at the 1964 Winter Olympics -Women's 1000m,2,Irina Egorova,2412,23,778
8173,USA,Wrestling at the 1924 Summer Olympics - Men's Freestyle Heavyweight,1,Harry Steel,2425,8,619
8174,GRE,Tennis at the 1896 Summer Olympics - Men's singles,3,Konstantinos Paspatis,2426,1,766
8175,TCH,Athletics at the 1948 Summer Olympics – Men's 10000 metres,1,Emil Zátopek,2614,16,251
8176,GBR,Athletics at the 1896 Summer Olympics - Men's 400 metres,3,Charles Gmelin,2325,1,665
8177,FRA,Weightlifting at the 1936 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,1,Louis Hostin,2333,14,739
8178,RUS,Athletics at the 2004 Summer Olympics - Women's Long Jump,1,Tatyana Lebedeva,2525,44,128
8179,TCH,Gymnastics at the 1936 Summer Olympics - Men's Rings,1,Alois Hudec,2394,14,58
8180,HUN,Gymnastics at the 1956 Summer Olympics – Women's artistic individual all-around,2,Ágnes Keleti,2449,20,337
8181,USA,Shooting at the 1972 Summer Olympics - Men's 50 metre rifle; three positions,2,Lanny Bassham,2631,27,697
8182,JPN,Ski jumping at the 1998 Winter Olympics - Large Hill,1,Kazuyoshi Funaki,2542,41,615
8183,BUL,Wrestling at the 1960 Summer Olympics - Men's Freestyle Bantamweight,2,Nejdet Zalev,2599,22,532
8184,USA,Alpine skiing at the 2010 Winter Olympics – Women's Super Combined,2,Julia Mancuso,2552,47,777
8185,SVK,Shooting at the 2012 Summer Olympics - Women's Trap,2,Zuzana Štefe?eková,2546,48,706
8186,CAN,Short Track Speed Skating at the 2006 Winter Olympics – Women's 500m,3,Anouk Leblanc-Boucher,2339,45,294
8187,CHN,Athletics at the 2000 Summer Olympics – Women's 20 km walk,1,Wang Liping,2578,42,352
8188,FIN,Ski jumping at the 1998 Winter Olympics - Large Hill,2,Jani Soininen,2542,41,615
8189,BUL,Weightlifting at the 1992 Summer Olympics - Men's Featherweight 56-60 kg,2,Nikolay Pechalov,2501,37,575
8190,GER,Athletics at the 1992 Summer Olympics - Women's high jump,1,Heike Henkel,2506,37,231
8191,USA,Athletics at the 1952 Summer Olympics – Men's 100 metres,1,Lindy Remigino,2386,18,312
8192,AUS,Swimming at the 1992 Summer Olympics - Men's 100 metre breaststroke,3,Phil Rogers,2371,37,142
8193,USA,Freestyle Skiing at the 2002 Winter Olympics - Men's Aeriels,2,Joe Pack,2351,43,448
8194,EGY,Tennis at the 1896 Summer Olympics - Men's singles,2,Dionysios Kasdaglis,2426,1,766
8195,SUI,Wrestling at the 1924 Summer Olympics - Men's Freestyle Heavyweight,2,Henri Wernli,2425,8,619
8196,SWE,Wrestling at the 2012 Summer Olympics – Men's Greco-Roman 120 kg,3,Johan Eurén,2468,48,258
8197,OOO,Athletics at the 1952 Summer Olympics - Men's Hammer Throw,,Muhammad Iqbal,2596,18,637
8198,ARG,Tennis at the 2004 Summer Olympics - Women's Doubles,3,Paola Suárez;Patricia Tarabini,2432,44,100
8199,AUS,Water polo at the 2012 Summer Olympics – Women's tournament,3,Victoria Brown;Melissa Rippon;Alicia McCormack;Gemma Beadsworth;Kate Gynther;Holly Lincoln-Smith;Glencora Ralph;Sophie Smith;Rowena Webster;Jane Moran;Nicola Zagame;Bronwen Knox,2365,48,334
8200,FRA,Cycling at the 2004 Summer Olympics - Men's 1000m Time Trial,2,Arnaud Tournant,2338,44,520
8201,CAN,Shooting at the 1908 Summer Olympics - Trap,1,Walter Ewing,2526,5,22
8202,POL,Weightlifting at the 1968 summer Olympics - Men's Lightweight 60-67.5 kg,3,Marian Zieli?ski,2536,26,389
8203,GBR,Athletics at the 1952 Summer Olympics – Men's 100 metres,3,Emmanuel McDonald Bailey,2386,18,312
8204,GBR,Shooting at the 1908 Summer Olympics - Men's double-shot running deer,2,Ted Ranken,2548,5,88
8205,USA,Athletics at the 1904 Summer Olympics - Men's 200 metres,1,Archie Hahn,2587,3,157
8206,URS,Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Bantamweight,3,Artem Teryan,2562,18,454
8207,TUR,Wrestling at the 1948 Summer Olympics - Men's Freestyle Flyweight,2,Halit Balamir,2349,16,675
8208,GER,Athletics at the 1952 Summer Olympics - Men's Hammer Throw,2,Karl Storch,2596,18,637
8209,HUN,Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Featherweight,3,Ferenc Tóth,2327,16,76
8210,KOR,Taekwondo at the 2004 Summer Olympics - Women's 67 kg,3,Kyung Sun Hwang,2456,44,720
8211,RUS,Cycling at the 2000 Summer Olympics - Men's points race,3,Alexei Markov,2380,42,573
8212,ITA,Athletics at the 1996 Summer Olympics - Women's Long Jump,2,Fiona May,2511,40,128
8213,NED,Judo at the 2004 Summer Olympics - Women's 57 kg,3,Deborah Gravenstijn,2315,44,564
8214,SWE,Biathlon at the 2006 Winter Olympics – Women's sprint,2,Anna Carin Olofsson,2591,45,222
8215,KEN,Athletics at the 2000 Summer Olympics - Men's 3000 metre steeplechase,1,Reuben Kosgei,2472,42,510
8216,GDR,Athletics at the 1972 Summer Olympics - Women's Javelin Throw,1,Ruth Fuchs,2482,27,229
8217,AUS,Diving at the 2004 Summer Olympics - Men's 10 metre platform,2,Mathew Helm,2509,44,719
8218,KOR,Judo at the 2008 Summer Olympics - Men's Half Middleweight  (81 kg),2,Kim Jae-Bum,2626,46,64
8219,UKR,Volleyball at the 1996 Summer Olympics - Women's volleyball,,Regina Mylosserdova;Olena Kryvonossova;Yuliya Buyeva;Olga Pavlova;Alla Kravets;Nataliya Bozhenova;Olga Kolomiyets;Vita Mateshik;Mariya Polyakova;Olena Sydorenko;Olexandra Fomina;Tetyana Ivanyushkyna,2604,40,103
8220,CUB,Volleyball at the 1996 Summer Olympics - Women's volleyball,1,Mirka Francia;Taismary Agüero;Lilia Izquierdo;Idalmis Gato;Ana Fernandez;Regla Bell;Raisa O'Farrill;Yumilka Ruiz;Mireya Luis;Regla Torres;Magalys Carvajal;Marlenys Costa,2604,40,103
8221,GDR,Swimming at the 1972 Summer Olympics - Women's 200 metre individual medley,2,Kornelia Ender,2443,27,98
8222,GRE,Taekwondo at the 2004 Summer Olympics - Women's 67 kg,2,Elisavet Mystakidou,2456,44,720
8223,ITA,Cycling at the 1952 Summer Olympics - Men's 1000 m Time Trial,2,Marino Morettini,2507,18,520
8224,FIN,Cross-Country Skiing at the 1984 Winter Olympics - Men's 15km,2,Aki Karvonen,2400,34,301
8225,URS,Swimming at the 1980 Summer Olympics - Men's 400 metre individual medley,2,Sergey Fesenko; Sr.,2510,32,46
8226,CRO,Weightlifting at the 2000 Summer Olympics - Men's Featherweight 56-62 kg,1,Nikolay Pechalov,2488,42,342
8227,ROU,Swimming at the 2000 Summer Olympics - Women's 200 metre Individual Medley,2,Beatrice C?slaru,2508,42,98
8228,CAN,Short track speed skating at the 2010 Winter Olympics – Men's 500 metres,3,François-Louis Tremblay,2638,47,219
8229,CAN,Short track speed skating at the 2010 Winter Olympics – Men's 500 metres,3,François-Louis Tremblay,2639,47,769
8230,USA,Swimming at the 1972 Summer Olympics - Women's 200 metre individual medley,3,Lynn Marie Vidali,2443,27,98
8231,USA,Swimming at the 1968 Summer Olympics – Men's 200 metre butterfly,1,Carl Robie,2476,26,685
8232,URS,athletics at the 1968 Summer Olympics - Men's High Jump,3,Valentin Gavrilov,2543,26,166
8233,GER,Boxing at the 1996 Summer Olympics - Light Heavyweight,3,Thomas Ulrich,2422,40,440
8234,URS,Luge at the 1988 Winter Olympics - Men's Singles,3,Yuri Kharchenko,2403,35,111
